"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0020924,5.4282e-11,1.086e-10,0.12074,1,1.77e-05,0.01,1.77e-05,5e-05
0.002101,5.4865e-11,1.0927e-10,0.12074,1,1.78e-05,0.01,1.78e-05,5e-05
0.0021096,5.5447e-11,1.0995e-10,0.12074,1,1.79e-05,0.01,1.79e-05,5e-05
0.0021182,5.603e-11,1.1062e-10,0.12074,1,1.8e-05,0.01,1.8e-05,5e-05
0.0021267,5.6612e-11,1.1129e-10,0.12074,1,1.81e-05,0.01,1.81e-05,5e-05
0.0021353,5.7195e-11,1.1197e-10,0.12074,1,1.82e-05,0.01,1.82e-05,5e-05
0.0021439,5.7777e-11,1.1264e-10,0.12074,1,1.83e-05,0.01,1.83e-05,5e-05
0.0021525,5.836e-11,1.1332e-10,0.12074,1,1.84e-05,0.01,1.84e-05,5e-05
0.002161,5.8942e-11,1.1399e-10,0.12074,1,1.85e-05,0.01,1.85e-05,5e-05
0.0021696,5.9525e-11,1.1466e-10,0.12074,1,1.86e-05,0.01,1.86e-05,5e-05
0.0021782,6.0107e-11,1.1534e-10,0.12074,1,1.87e-05,0.01,1.87e-05,5e-05
0.0021867,6.069e-11,1.1601e-10,0.12074,1,1.88e-05,0.01,1.88e-05,5e-05
0.0021953,6.1272e-11,1.1669e-10,0.12074,1,1.89e-05,0.01,1.89e-05,5e-05
0.0022039,6.1855e-11,1.1736e-10,0.12074,1,1.9e-05,0.01,1.9e-05,5e-05
0.0022125,6.2437e-11,1.1803e-10,0.12074,1,1.91e-05,0.01,1.91e-05,5e-05
0.002221,6.302e-11,1.1871e-10,0.12074,1,1.92e-05,0.01,1.92e-05,5e-05
0.0022296,6.3602e-11,1.1938e-10,0.12074,1,1.93e-05,0.01,1.93e-05,5e-05
0.0022382,6.4185e-11,1.2006e-10,0.12074,1,1.94e-05,0.01,1.94e-05,5e-05
0.0022468,6.4767e-11,1.2073e-10,0.12074,1,1.95e-05,0.01,1.95e-05,5e-05
0.0022553,6.535e-11,1.214e-10,0.12074,1,1.96e-05,0.01,1.96e-05,5e-05
0.0022639,6.5932e-11,1.2208e-10,0.12074,1,1.97e-05,0.01,1.97e-05,5e-05
0.0022725,6.6515e-11,1.2275e-10,0.12074,1,1.98e-05,0.01,1.98e-05,5e-05
0.002281,6.7097e-11,1.2343e-10,0.12074,1,1.99e-05,0.01,1.99e-05,5e-05
0.0022896,6.768e-11,1.241e-10,0.12074,1,2e-05,0.01,2e-05,5e-05
0.0022982,6.8262e-11,1.2477e-10,0.12074,1,2.01e-05,0.01,2.01e-05,5e-05
0.0023068,6.8845e-11,1.2545e-10,0.12074,1,2.02e-05,0.01,2.02e-05,5e-05
0.0023153,6.9427e-11,1.2612e-10,0.12074,1,2.03e-05,0.01,2.03e-05,5e-05
0.0023239,7.001e-11,1.268e-10,0.12074,1,2.04e-05,0.01,2.04e-05,5e-05
0.0023325,7.0592e-11,1.2747e-10,0.12074,1,2.05e-05,0.01,2.05e-05,5e-05
0.0023411,7.1175e-11,1.2814e-10,0.12074,1,2.06e-05,0.01,2.06e-05,5e-05
0.0023496,7.1757e-11,1.2882e-10,0.12074,1,2.07e-05,0.01,2.07e-05,5e-05
0.0023582,7.234e-11,1.2949e-10,0.12074,1,2.08e-05,0.01,2.08e-05,5e-05
0.0023668,7.2922e-11,1.3017e-10,0.12074,1,2.09e-05,0.01,2.09e-05,5e-05
0.0023753,7.3505e-11,1.3084e-10,0.12074,1,2.1e-05,0.01,2.1e-05,5e-05
0.0023839,7.4087e-11,1.3151e-10,0.12074,1,2.11e-05,0.01,2.11e-05,5e-05
0.0023925,7.467e-11,1.3219e-10,0.12074,1,2.12e-05,0.01,2.12e-05,5e-05
0.0024011,7.5252e-11,1.3286e-10,0.12074,1,2.13e-05,0.01,2.13e-05,5e-05
0.0024096,7.5835e-11,1.3354e-10,0.12074,1,2.14e-05,0.01,2.14e-05,5e-05
0.0024166,7.6216e-11,1.3396e-10,0.12074,1,2.15e-05,0.01,2.15e-05,5e-05
0.0024229,7.6516e-11,1.3429e-10,0.12074,1,2.16e-05,0.01,2.16e-05,5e-05
0.0024293,7.6816e-11,1.3462e-10,0.12074,1,2.17e-05,0.01,2.17e-05,5e-05
0.0024356,7.7116e-11,1.3495e-10,0.12074,1,2.18e-05,0.01,2.18e-05,5e-05
0.0024419,7.7417e-11,1.3528e-10,0.12074,1,2.19e-05,0.01,2.19e-05,5e-05
0.0024483,7.7717e-11,1.356e-10,0.12074,1,2.2e-05,0.01,2.2e-05,5e-05
0.0024546,7.8017e-11,1.3593e-10,0.12074,1,2.21e-05,0.01,2.21e-05,5e-05
0.0024609,7.8317e-11,1.3626e-10,0.12074,1,2.22e-05,0.01,2.22e-05,5e-05
0.0024672,7.8618e-11,1.3659e-10,0.12074,1,2.23e-05,0.01,2.23e-05,5e-05
0.0024736,7.8918e-11,1.3691e-10,0.12074,1,2.24e-05,0.01,2.24e-05,5e-05
0.0024799,7.9218e-11,1.3724e-10,0.12074,1,2.25e-05,0.01,2.25e-05,5e-05
0.0024862,7.9518e-11,1.3757e-10,0.12074,1,2.26e-05,0.01,2.26e-05,5e-05
0.0024926,7.9818e-11,1.379e-10,0.12074,1,2.27e-05,0.01,2.27e-05,5e-05
0.0024989,8.0119e-11,1.3823e-10,0.12074,1,2.28e-05,0.01,2.28e-05,5e-05
0.0025052,8.0419e-11,1.3855e-10,0.12074,1,2.29e-05,0.01,2.29e-05,5e-05
0.0025115,8.0719e-11,1.3888e-10,0.12074,1,2.3e-05,0.01,2.3e-05,5e-05
0.0025179,8.1019e-11,1.3921e-10,0.12074,1,2.31e-05,0.01,2.31e-05,5e-05
0.0025242,8.132e-11,1.3954e-10,0.12074,1,2.32e-05,0.01,2.32e-05,5e-05
0.0025305,8.162e-11,1.3987e-10,0.12074,1,2.33e-05,0.01,2.33e-05,5e-05
0.0025368,8.192e-11,1.4019e-10,0.12074,1,2.34e-05,0.01,2.34e-05,5e-05
0.0025432,8.222e-11,1.4052e-10,0.12074,1,2.35e-05,0.01,2.35e-05,5e-05
0.0025495,8.2521e-11,1.4085e-10,0.12074,1,2.36e-05,0.01,2.36e-05,5e-05
0.0025558,8.2821e-11,1.4118e-10,0.12074,1,2.37e-05,0.01,2.37e-05,5e-05
0.0025622,8.3121e-11,1.4151e-10,0.12074,1,2.38e-05,0.01,2.38e-05,5e-05
0.0025685,8.3421e-11,1.4183e-10,0.12074,1,2.39e-05,0.01,2.39e-05,5e-05
0.0025748,8.3722e-11,1.4216e-10,0.12074,1,2.4e-05,0.01,2.4e-05,5e-05
