"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0218,5.9263e-10,2.4685e-10,1.1437,1,2.19e-05,0.01,2.19e-05,5e-05
0.021868,5.9463e-10,2.4754e-10,1.1437,1,2.2e-05,0.01,2.2e-05,5e-05
0.021937,5.9663e-10,2.4823e-10,1.1437,1,2.21e-05,0.01,2.21e-05,5e-05
0.022005,5.9864e-10,2.4891e-10,1.1437,1,2.22e-05,0.01,2.22e-05,5e-05
0.022074,6.0064e-10,2.496e-10,1.1437,1,2.23e-05,0.01,2.23e-05,5e-05
0.022142,6.0264e-10,2.5029e-10,1.1437,1,2.24e-05,0.01,2.24e-05,5e-05
0.02221,6.0465e-10,2.5097e-10,1.1437,1,2.25e-05,0.01,2.25e-05,5e-05
0.022279,6.0665e-10,2.5166e-10,1.1437,1,2.26e-05,0.01,2.26e-05,5e-05
0.022347,6.0866e-10,2.5235e-10,1.1437,1,2.27e-05,0.01,2.27e-05,5e-05
0.022416,6.1066e-10,2.5303e-10,1.1437,1,2.28e-05,0.01,2.28e-05,5e-05
0.022484,6.1266e-10,2.5372e-10,1.1437,1,2.29e-05,0.01,2.29e-05,5e-05
0.022552,6.1467e-10,2.5441e-10,1.1437,1,2.3e-05,0.01,2.3e-05,5e-05
0.022621,6.1667e-10,2.551e-10,1.1437,1,2.31e-05,0.01,2.31e-05,5e-05
0.022689,6.1867e-10,2.5578e-10,1.1437,1,2.32e-05,0.01,2.32e-05,5e-05
0.022758,6.2068e-10,2.5647e-10,1.1437,1,2.33e-05,0.01,2.33e-05,5e-05
0.022826,6.2268e-10,2.5716e-10,1.1437,1,2.34e-05,0.01,2.34e-05,5e-05
0.022894,6.2468e-10,2.5784e-10,1.1437,1,2.35e-05,0.01,2.35e-05,5e-05
0.022963,6.2669e-10,2.5853e-10,1.1437,1,2.36e-05,0.01,2.36e-05,5e-05
0.023031,6.2869e-10,2.5922e-10,1.1437,1,2.37e-05,0.01,2.37e-05,5e-05
0.023099,6.307e-10,2.599e-10,1.1437,1,2.38e-05,0.01,2.38e-05,5e-05
0.023168,6.327e-10,2.6059e-10,1.1437,1,2.39e-05,0.01,2.39e-05,5e-05
0.023236,6.347e-10,2.6128e-10,1.1437,1,2.4e-05,0.01,2.4e-05,5e-05
0.023305,6.3671e-10,2.6197e-10,1.1437,1,2.41e-05,0.01,2.41e-05,5e-05
0.023373,6.3871e-10,2.6265e-10,1.1437,1,2.42e-05,0.01,2.42e-05,5e-05
0.023441,6.4071e-10,2.6334e-10,1.1437,1,2.43e-05,0.01,2.43e-05,5e-05
0.02351,6.4272e-10,2.6403e-10,1.1437,1,2.44e-05,0.01,2.44e-05,5e-05
0.023578,6.4472e-10,2.6471e-10,1.1437,1,2.45e-05,0.01,2.45e-05,5e-05
0.023647,6.4673e-10,2.654e-10,1.1437,1,2.46e-05,0.01,2.46e-05,5e-05
0.023715,6.4873e-10,2.6609e-10,1.1437,1,2.47e-05,0.01,2.47e-05,5e-05
0.023783,6.5073e-10,2.6677e-10,1.1437,1,2.48e-05,0.01,2.48e-05,5e-05
0.023852,6.5274e-10,2.6746e-10,1.1437,1,2.49e-05,0.01,2.49e-05,5e-05
0.02392,6.5474e-10,2.6815e-10,1.1437,1,2.5e-05,0.01,2.5e-05,5e-05
0.023989,6.5674e-10,2.6883e-10,1.1437,1,2.51e-05,0.01,2.51e-05,5e-05
0.024057,6.5875e-10,2.6952e-10,1.1437,1,2.52e-05,0.01,2.52e-05,5e-05
0.024125,6.6075e-10,2.7021e-10,1.1437,1,2.53e-05,0.01,2.53e-05,5e-05
0.024194,6.6276e-10,2.709e-10,1.1437,1,2.54e-05,0.01,2.54e-05,5e-05
0.024262,6.6476e-10,2.7158e-10,1.1437,1,2.55e-05,0.01,2.55e-05,5e-05
0.02433,6.6676e-10,2.7227e-10,1.1437,1,2.56e-05,0.01,2.56e-05,5e-05
0.024399,6.6877e-10,2.7296e-10,1.1437,1,2.57e-05,0.01,2.57e-05,5e-05
0.024467,6.7077e-10,2.7364e-10,1.1437,1,2.58e-05,0.01,2.58e-05,5e-05
0.024536,6.7277e-10,2.7433e-10,1.1437,1,2.59e-05,0.01,2.59e-05,5e-05
0.024604,6.7478e-10,2.7502e-10,1.1437,1,2.6e-05,0.01,2.6e-05,5e-05
0.024672,6.7678e-10,2.757e-10,1.1437,1,2.61e-05,0.01,2.61e-05,5e-05
0.024741,6.7878e-10,2.7639e-10,1.1437,1,2.62e-05,0.01,2.62e-05,5e-05
0.024809,6.8079e-10,2.7708e-10,1.1437,1,2.63e-05,0.01,2.63e-05,5e-05
0.024878,6.8279e-10,2.7777e-10,1.1437,1,2.64e-05,0.01,2.64e-05,5e-05
0.024946,6.848e-10,2.7845e-10,1.1437,1,2.65e-05,0.01,2.65e-05,5e-05
0.025014,6.868e-10,2.7914e-10,1.1437,1,2.66e-05,0.01,2.66e-05,5e-05
0.025083,6.888e-10,2.7983e-10,1.1437,1,2.67e-05,0.01,2.67e-05,5e-05
0.025151,6.9081e-10,2.8051e-10,1.1437,1,2.68e-05,0.01,2.68e-05,5e-05
0.025219,6.9281e-10,2.812e-10,1.1437,1,2.69e-05,0.01,2.69e-05,5e-05
0.025288,6.9481e-10,2.8189e-10,1.1437,1,2.7e-05,0.01,2.7e-05,5e-05
