"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.3168,6.0202e-09,6.7239e-09,44.072,1,2.39e-05,0.01,2.39e-05,5e-05
2.3236,6.058e-09,6.7371e-09,44.072,1,2.4e-05,0.01,2.4e-05,5e-05
2.3305,6.0958e-09,6.7504e-09,44.072,1,2.41e-05,0.01,2.41e-05,5e-05
2.3373,6.1336e-09,6.7637e-09,44.072,1,2.42e-05,0.01,2.42e-05,5e-05
2.3441,6.1714e-09,6.7769e-09,44.072,1,2.43e-05,0.01,2.43e-05,5e-05
2.351,6.2091e-09,6.7902e-09,44.072,1,2.44e-05,0.01,2.44e-05,5e-05
2.3578,6.2469e-09,6.8034e-09,44.072,1,2.45e-05,0.01,2.45e-05,5e-05
2.3647,6.2847e-09,6.8167e-09,44.072,1,2.46e-05,0.01,2.46e-05,5e-05
2.3715,6.3225e-09,6.8299e-09,44.072,1,2.47e-05,0.01,2.47e-05,5e-05
2.3783,6.3603e-09,6.8432e-09,44.072,1,2.48e-05,0.01,2.48e-05,5e-05
2.3852,6.3981e-09,6.8564e-09,44.072,1,2.49e-05,0.01,2.49e-05,5e-05
2.392,6.4359e-09,6.8697e-09,44.072,1,2.5e-05,0.01,2.5e-05,5e-05
2.3989,6.4737e-09,6.8829e-09,44.072,1,2.51e-05,0.01,2.51e-05,5e-05
2.4057,6.5115e-09,6.8962e-09,44.072,1,2.52e-05,0.01,2.52e-05,5e-05
2.4125,6.5493e-09,6.9095e-09,44.072,1,2.53e-05,0.01,2.53e-05,5e-05
2.4194,6.587e-09,6.9227e-09,44.072,1,2.54e-05,0.01,2.54e-05,5e-05
2.4262,6.6248e-09,6.936e-09,44.072,1,2.55e-05,0.01,2.55e-05,5e-05
2.433,6.6626e-09,6.9492e-09,44.072,1,2.56e-05,0.01,2.56e-05,5e-05
2.4399,6.7004e-09,6.9625e-09,44.072,1,2.57e-05,0.01,2.57e-05,5e-05
2.4467,6.7382e-09,6.9757e-09,44.072,1,2.58e-05,0.01,2.58e-05,5e-05
2.4536,6.776e-09,6.989e-09,44.072,1,2.59e-05,0.01,2.59e-05,5e-05
2.4604,6.8138e-09,7.0022e-09,44.072,1,2.6e-05,0.01,2.6e-05,5e-05
2.4672,6.8516e-09,7.0155e-09,44.072,1,2.61e-05,0.01,2.61e-05,5e-05
2.4741,6.8894e-09,7.0287e-09,44.072,1,2.62e-05,0.01,2.62e-05,5e-05
2.4809,6.9272e-09,7.042e-09,44.072,1,2.63e-05,0.01,2.63e-05,5e-05
2.4878,6.965e-09,7.0553e-09,44.072,1,2.64e-05,0.01,2.64e-05,5e-05
2.4946,7.0027e-09,7.0685e-09,44.072,1,2.65e-05,0.01,2.65e-05,5e-05
2.5014,7.0405e-09,7.0818e-09,44.072,1,2.66e-05,0.01,2.66e-05,5e-05
2.5083,7.0783e-09,7.095e-09,44.072,1,2.67e-05,0.01,2.67e-05,5e-05
2.5151,7.1161e-09,7.1083e-09,44.072,1,2.68e-05,0.01,2.68e-05,5e-05
2.522,7.1539e-09,7.1215e-09,44.072,1,2.69e-05,0.01,2.69e-05,5e-05
2.5288,7.1917e-09,7.1348e-09,44.072,1,2.7e-05,0.01,2.7e-05,5e-05
2.5356,7.2295e-09,7.148e-09,44.072,1,2.71e-05,0.01,2.71e-05,5e-05
2.5425,7.2673e-09,7.1613e-09,44.072,1,2.72e-05,0.01,2.72e-05,5e-05
2.5493,7.3051e-09,7.1745e-09,44.072,1,2.73e-05,0.01,2.73e-05,5e-05
2.5561,7.3429e-09,7.1878e-09,44.072,1,2.74e-05,0.01,2.74e-05,5e-05
2.563,7.3807e-09,7.2011e-09,44.072,1,2.75e-05,0.01,2.75e-05,5e-05
2.5698,7.4184e-09,7.2143e-09,44.072,1,2.76e-05,0.01,2.76e-05,5e-05
2.5767,7.4562e-09,7.2276e-09,44.072,1,2.77e-05,0.01,2.77e-05,5e-05
2.5835,7.494e-09,7.2408e-09,44.072,1,2.78e-05,0.01,2.78e-05,5e-05
